1.965752E-01  1.956656E-01  1.555231E-03  9.600000E+14  3.043053E-04  1.724230E-03  6.116813E+00  9.034529E+00  1.708553E+00  1.797640E+00  1.519705E+00  1.519705E+00  1.519705E+00  7.730910E+00  1.141855E+01
1.986706E-01  1.997384E-01  1.571431E-03  9.700000E+14  3.138752E-04  1.745410E-03  6.094288E+00  9.001260E+00  1.728084E+00  1.819582E+00  1.534894E+00  1.534894E+00  1.534894E+00  7.725826E+00  1.141104E+01
2.007412E-01  2.038529E-01  1.587632E-03  9.800000E+14  3.236433E-04  1.766690E-03  6.071754E+00  8.967978E+00  1.747339E+00  1.841273E+00  1.549816E+00  1.549816E+00  1.549816E+00  7.720468E+00  1.140313E+01
2.027872E-01  2.080090E-01  1.603832E-03  9.900000E+14  3.336115E-04  1.788071E-03  6.049221E+00  8.934697E+00  1.766315E+00  1.862713E+00  1.564472E+00  1.564472E+00  1.564472E+00  7.714845E+00  1.139482E+01
2.048085E-01  2.122068E-01  1.620032E-03  1.000000E+15  3.437819E-04  1.809553E-03  6.026697E+00  8.901428E+00  1.785011E+00  1.883898E+00  1.578862E+00  1.578862E+00  1.578862E+00  7.708965E+00  1.138614E+01
2.067123E-01  2.161515E-01  1.636233E-03  1.010000E+15  3.536741E-04  1.831135E-03  6.005240E+00  8.869736E+00  1.802569E+00  1.903852E+00  1.592331E+00  1.592331E+00  1.592331E+00  7.703125E+00  1.137751E+01
2.085901E-01  2.201295E-01  1.652433E-03  1.020000E+15  3.637493E-04  1.852817E-03  5.983836E+00  8.838123E+00  1.819832E+00  1.923528E+00  1.605531E+00  1.605531E+00  1.605531E+00  7.697063E+00  1.136856E+01
2.104419E-01  2.241409E-01  1.668633E-03  1.030000E+15  3.740089E-04  1.874598E-03  5.962489E+00  8.806593E+00  1.836798E+00  1.942926E+00  1.618463E+00  1.618463E+00  1.618463E+00  7.690781E+00  1.135928E+01
2.122682E-01  2.281855E-01  1.684834E-03  1.040000E+15  3.844546E-04  1.896479E-03  5.941200E+00  8.775150E+00  1.853469E+00  1.962047E+00  1.631129E+00  1.631129E+00  1.631129E+00  7.684284E+00  1.134968E+01
2.140692E-01  2.322634E-01  1.701034E-03  1.050000E+15  3.950879E-04  1.918462E-03  5.919974E+00  8.743798E+00  1.869846E+00  1.980890E+00  1.643533E+00  1.643533E+00  1.643533E+00  7.677578E+00  1.133978E+01
2.158451E-01  2.363744E-01  1.717234E-03  1.060000E+15  4.059103E-04  1.940547E-03  5.898813E+00  8.712544E+00  1.885929E+00  1.999457E+00  1.655676E+00  1.655676E+00  1.655676E+00  7.670668E+00  1.132957E+01
2.175963E-01  2.405186E-01  1.733435E-03  1.070000E+15  4.169233E-04  1.962735E-03  5.877722E+00  8.681392E+00  1.901720E+00  2.017749E+00  1.667562E+00  1.667562E+00  1.667562E+00  7.663560E+00  1.131907E+01
2.193231E-01  2.446959E-01  1.749635E-03  1.080000E+15  4.281285E-04  1.985027E-03  5.856704E+00  8.650349E+00  1.917221E+00  2.035767E+00  1.679194E+00  1.679194E+00  1.679194E+00  7.656260E+00  1.130829E+01
2.210256E-01  2.489063E-01  1.765835E-03  1.090000E+15  4.395274E-04  2.007423E-03  5.835763E+00  8.619419E+00  1.932434E+00  2.053513E+00  1.690575E+00  1.690575E+00  1.690575E+00  7.648775E+00  1.129724E+01
2.227043E-01  2.531496E-01  1.782036E-03  1.100000E+15  4.511216E-04  2.029925E-03  5.814903E+00  8.588608E+00  1.947361E+00  2.070988E+00  1.701708E+00  1.701708E+00  1.701708E+00  7.641110E+00  1.128592E+01
2.243594E-01  2.574259E-01  1.798236E-03  1.110000E+15  4.629125E-04  2.052534E-03  5.794126E+00  8.557921E+00  1.962004E+00  2.088194E+00  1.712597E+00  1.712597E+00  1.712597E+00  7.633273E+00  1.127434E+01
2.259912E-01  2.617351E-01  1.814436E-03  1.120000E+15  4.749016E-04  2.075249E-03  5.773437E+00  8.527364E+00  1.976365E+00  2.105133E+00  1.723244E+00  1.723244E+00  1.723244E+00  7.625268E+00  1.126252E+01
2.276000E-01  2.660771E-01  1.830637E-03  1.130000E+15  4.870905E-04  2.098072E-03  5.752839E+00  8.496940E+00  1.990447E+00  2.121807E+00  1.733653E+00  1.733653E+00  1.733653E+00  7.617103E+00  1.125046E+01
2.291860E-01  2.704520E-01  1.846837E-03  1.140000E+15  4.994808E-04  2.121004E-03  5.732335E+00  8.466656E+00  2.004251E+00  2.138217E+00  1.743827E+00  1.743827E+00  1.743827E+00  7.608784E+00  1.123817E+01
2.307496E-01  2.748597E-01  1.863037E-03  1.150000E+15  5.120738E-04  2.144046E-03  5.711928E+00  8.436515E+00  2.017781E+00  2.154366E+00  1.753770E+00  1.753770E+00  1.753770E+00  7.600316E+00  1.122566E+01
2.322910E-01  2.793001E-01  1.879237E-03  1.160000E+15  5.248712E-04  2.167198E-03  5.691622E+00  8.406522E+00  2.031039E+00  2.170256E+00  1.763485E+00  1.763485E+00  1.763485E+00  7.591706E+00  1.121295E+01
